t,u[0],u[1],u[2]
18.67,7.80244,12.2998,17.1434
18.675,8.02731,12.6228,17.3947
18.68,8.25708,12.9453,17.6694
18.685,8.49149,13.2657,17.9683
18.69,8.7302,13.5829,18.2919
18.695,8.97284,13.8951,18.6409
18.7,9.21895,14.2006,19.0158
18.705,9.46804,14.4977,19.4168
18.71,9.71952,14.7842,19.8442
18.715,9.97275,15.058,20.2981
18.72,10.227,15.3169,20.7783
18.725,10.4815,15.5584,21.2845
18.73,10.7354,15.7802,21.8161
18.735,10.9876,15.9795,22.3722
18.74,11.2372,16.1539,22.9518
18.745,11.483,16.3006,23.5534
18.75,11.7239,16.4169,24.1753
18.755,11.9586,16.5004,24.8153
18.76,12.1857,16.5486,25.471
18.765,12.4038,16.559,26.1397
18.77,12.6116,16.5295,26.8181
18.775,12.8075,16.4584,27.5029
18.78,12.99,16.3439,28.1901
18.785,13.1577,16.1849,28.8758
18.79,13.3091,15.9805,29.5556
18.795,13.4426,15.7306,30.2249
18.8,13.557,15.4352,30.8792
18.805,13.6509,15.095,31.5138
18.81,13.7231,14.7115,32.1239
18.815,13.7726,14.2863,32.705
18.82,13.7982,13.822,33.2527
18.825,13.7994,13.3215,33.763
18.83,13.7755,12.7883,34.2319
18.835,13.7262,12.2262,34.6563
18.84,13.6512,11.6397,35.0334
18.845,13.5506,11.0331,35.3607
18.85,13.4247,10.4115,35.6368
18.855,13.2741,9.77971,35.8605
18.86,13.0993,9.14274,36.0314
18.865,12.9015,8.5055,36.1498
18.87,12.6817,7.87274,36.2165
18.875,12.4413,7.24897,36.2328
18.88,12.1817,6.63839,36.2006
18.885,11.9045,6.0448,36.1223
18.89,11.6115,5.4716,36.0005
18.895,11.3045,4.92169,35.8381
18.9,10.9854,4.39753,35.6385
18.905,10.656,3.90106,35.4048
18.91,10.3182,3.43375,35.1406
18.915,9.97401,2.99659,34.8492
18.92,9.62514,2.59017,34.534
18.925,9.27339,2.21464,34.1982
18.93,8.92045,1.86981,33.8449
18.935,8.56792,1.55516,33.477
18.94,8.21728,1.26991,33.0973
18.945,7.86991,1.01305,32.7082
18.95,7.52707,0.783365,32.3119
18.955,7.18988,0.579532,31.9106
18.96,6.85937,0.400101,31.506
18.965,6.5364,0.24356,31.0996
18.97,6.22176,0.108359,30.6929
18.975,5.91609,-0.007064,30.287
18.98,5.61993,-0.104261,29.883
18.985,5.33372,-0.18475,29.4816
18.99,5.0578,-0.250008,29.0836
18.995,4.79241,-0.30145,28.6895
19,4.53772,-0.340427,28.2998
19.005,4.29381,-0.368215,27.9147
19.01,4.06071,-0.386011,27.5346
19.015,3.83837,-0.394936,27.1596
19.02,3.62671,-0.396025,26.7899
19.025,3.42557,-0.390235,26.4255
19.03,3.23478,-0.378445,26.0665
19.035,3.05412,-0.361455,25.7128
19.04,2.88334,-0.339992,25.3645
19.045,2.72217,-0.314713,25.0214
19.05,2.57033,-0.286209,24.6835
19.055,2.4275,-0.255007,24.3507
19.06,2.29338,-0.221576,24.0229
19.065,2.16763,-0.186331,23.7001
19.07,2.04993,-0.149634,23.3821
19.075,1.93995,-0.111803,23.0688
19.08,1.83736,-0.0731121,22.7601
19.085,1.74184,-0.0337953,22.456
19.09,1.65306,0.00594864,22.1563
19.095,1.5707,0.0459539,21.8609
19.1,1.49447,0.0860843,21.5698
19.105,1.42405,0.12623,21.2828
19.11,1.35916,0.166307,20.9999
19.115,1.29951,0.20625,20.7211
19.12,1.24485,0.246017,20.4461
19.125,1.19491,0.28558,20.175
19.13,1.14944,0.324928,19.9078
19.135,1.10822,0.364064,19.6442
19.14,1.07101,0.403003,19.3843
19.145,1.03761,0.44177,19.128
19.15,1.00782,0.480402,18.8752
19.155,0.981446,0.518941,18.626
19.16,0.958321,0.55744,18.3802
19.165,0.938277,0.595955,18.1378
19.17,0.921161,0.634551,17.8987
19.175,0.90683,0.673297,17.663
19.18,0.895154,0.712266,17.4306
19.185,0.886009,0.751535,17.2013
19.19,0.879286,0.791186,16.9753
19.195,0.874881,0.831303,16.7525
19.2,0.872702,0.871973,16.5327
19.205,0.872665,0.913288,16.3161
19.21,0.874696,0.955338,16.1025
19.215,0.878729,0.998222,15.892
19.22,0.884703,1.04203,15.6845
19.225,0.89257,1.08688,15.48
19.23,0.902285,1.13286,15.2784
19.235,0.913814,1.18007,15.0798
19.24,0.927127,1.22864,14.8842
19.245,0.942202,1.27866,14.6914
19.25,0.959025,1.33025,14.5015
19.255,0.977586,1.38353,14.3146
19.26,0.997884,1.43862,14.1305
19.265,1.01992,1.49564,13.9492
19.27,1.04371,1.55471,13.7709
19.275,1.06926,1.61598,13.5954
19.28,1.09659,1.67956,13.4228
19.285,1.12574,1.74561,13.253
19.29,1.15673,1.81426,13.0861
19.295,1.18961,1.88566,12.9221
19.3,1.22441,1.95997,12.761
19.305,1.26119,2.03734,12.6029
19.31,1.3,2.11794,12.4477
19.315,1.3409,2.20194,12.2955
19.32,1.38395,2.28952,12.1463
19.325,1.42923,2.38085,12.0002
19.33,1.47681,2.47614,11.8572
19.335,1.52677,2.57557,11.7174
19.34,1.57921,2.67936,11.5808
19.345,1.63422,2.78771,11.4476
19.35,1.6919,2.90086,11.3177
19.355,1.75234,3.01901,11.1914
19.36,1.81568,3.14243,11.0686
19.365,1.88201,3.27135,10.9495
19.37,1.95148,3.40603,10.8343
19.375,2.02421,3.54673,10.7231
19.38,2.10033,3.69374,10.616
19.385,2.18001,3.84733,10.5133
19.39,2.26337,4.0078,10.415
19.395,2.35059,4.17545,10.3215
19.4,2.44184,4.35059,10.233
19.405,2.53727,4.53355,10.1497
19.41,2.63709,4.72465,10.0718
19.415,2.74147,4.92424,9.99985
19.42,2.8506,5.13264,9.93401
19.425,2.96471,5.35022,9.87472
19.43,3.08398,5.57733,9.82236
19.435,3.20865,5.81432,9.7774
19.44,3.33893,6.06155,9.74032
19.445,3.47506,6.31939,9.71164
19.45,3.61728,6.58818,9.69195
19.455,3.76582,6.86828,9.68188
19.46,3.92095,7.16002,9.68212
19.465,4.0829,7.46374,9.69339
19.47,4.25194,7.77972,9.71651
19.475,4.42833,8.10827,9.75236
19.48,4.61233,8.44962,9.80185
19.485,4.80419,8.80399,9.86603
19.49,5.00418,9.17154,9.94596
19.495,5.21255,9.55239,10.0428
19.5,5.42954,9.94658,10.1579
19.505,5.65539,10.3541,10.2925
19.51,5.89033,10.7747,10.448
19.515,6.13455,11.2084,10.626
19.52,6.38824,11.6545,10.8282
19.525,6.65155,12.1128,11.056
19.53,6.92462,12.5825,11.3115
19.535,7.20751,13.0628,11.5963
19.54,7.50028,13.5526,11.9124
19.545,7.80289,14.0506,12.2618
19.55,8.11528,14.5554,12.6465
19.555,8.43728,15.065,13.0685
19.56,8.76867,15.5774,13.5298
19.565,9.10911,16.0901,14.0324
19.57,9.45816,16.6003,14.5781
19.575,9.81526,17.1047,15.1688
19.58,10.1797,17.5998,15.806
19.585,10.5507,18.0816,16.491
19.59,10.9273,18.5456,17.225
19.595,11.3082,18.9869,18.0086
19.6,11.6921,19.4003,18.842
19.605,12.0775,19.7803,19.725
19.61,12.4627,20.1207,20.6564
19.615,12.8456,20.4154,21.6348
19.62,13.2241,20.6579,22.6576
19.625,13.5958,20.8417,23.7214
19.63,13.9581,20.9604,24.8219
19.635,14.3082,21.0076,25.9538
19.64,14.6431,20.9774,27.1106
19.645,14.9599,20.8644,28.285
19.65,15.2551,20.664,29.4685
19.655,15.5255,20.3724,30.6518
19.66,15.7679,19.987,31.8245
19.665,15.9788,19.5067,32.976
19.67,16.1552,18.9318,34.0948
19.675,16.2941,18.264,35.1694
19.68,16.3925,17.5071,36.1885
19.685,16.4483,16.6665,37.1409
19.69,16.4592,15.7491,38.0163
19.695,16.4237,14.7638,38.8055
19.7,16.3407,13.7205,39.5005
19.705,16.2097,12.6306,40.0949
19.71,16.0307,11.5061,40.5839
19.715,15.8045,10.3598,40.9651
19.72,15.5323,9.20443,41.2375
19.725,15.2159,8.0527,41.4025
19.73,14.8577,6.9167,41.4631
19.735,14.4607,5.80767,41.4241
19.74,14.028,4.73572,41.2917
19.745,13.5634,3.70962,41.0733
19.75,13.0707,2.73666,40.7773
19.755,12.554,1.82258,40.4124
19.76,12.0174,0.971574,39.988
19.765,11.4651,0.186304,39.5132
19.77,10.9012,-0.531956,38.997
19.775,10.3295,-1.18321,38.4481
19.78,9.75391,-1.76856,37.8743
19.785,9.17778,-2.29005,37.2831
19.79,8.60439,-2.75048,36.6809
19.795,8.03665,-3.15322,36.0735
19.8,7.47715,-3.50205,35.4658
19.805,6.92819,-3.80104,34.862
19.81,6.39173,-4.05439,34.2655
19.815,5.86943,-4.26631,33.679
19.82,5.36264,-4.44099,33.1048
19.825,4.87246,-4.58247,32.5443
19.83,4.39971,-4.69463,31.9988
19.835,3.94499,-4.78112,31.4688
19.84,3.50869,-4.84537,30.9549
19.845,3.09099,-4.89052,30.4572
19.85,2.69191,-4.9195,29.9755
19.855,2.31134,-4.93495,29.5096
19.86,1.94902,-4.93928,29.0591
19.865,1.60461,-4.93465,28.6235
19.87,1.27765,-4.923,28.2023
19.875,0.967614,-4.90607,27.7948
19.88,0.67393,-4.88538,27.4005
19.885,0.395964,-4.86231,27.0187
19.89,0.13305,-4.83803,26.6488
19.895,-0.115504,-4.81361,26.2903
19.9,-0.350409,-4.78995,25.9425
19.905,-0.572386,-4.76785,25.605
19.91,-0.782159,-4.74801,25.2773
19.915,-0.980452,-4.731,24.9588
19.92,-1.16798,-4.71736,24.6492
19.925,-1.34545,-4.7075,24.3481
19.93,-1.51355,-4.7018,24.0551
19.935,-1.67296,-4.70058,23.77
19.94,-1.82434,-4.70409,23.4924
19.945,-1.96833,-4.71257,23.222
19.95,-2.10554,-4.72619,22.9588
19.955,-2.23658,-4.7451,22.7024
19.96,-2.362,-4.76943,22.4528
19.965,-2.48237,-4.79929,22.2098
19.97,-2.59822,-4.83475,21.9732
19.975,-2.71005,-4.87588,21.743
19.98,-2.81834,-4.92273,21.5192
19.985,-2.92356,-4.97535,21.3016
19.99,-3.02615,-5.03377,21.0903
19.995,-3.12653,-5.09802,20.8853
20,-3.2251,-5.16812,20.6865
20.005,-3.32225,-5.24409,20.494
20.01,-3.41835,-5.32594,20.3079
20.015,-3.51372,-5.41369,20.1282
20.02,-3.60872,-5.50735,19.9549
20.025,-3.70365,-5.60693,19.7882
20.03,-3.79882,-5.71245,19.6282
20.035,-3.8945,-5.82391,19.475
20.04,-3.99097,-5.94132,19.3287
20.045,-4.08849,-6.06469,19.1896
20.05,-4.1873,-6.19403,19.0577
20.055,-4.28763,-6.32935,18.9333
20.06,-4.38972,-6.47063,18.8165
20.065,-4.49377,-6.6179,18.7076
20.07,-4.59997,-6.77113,18.6069
20.075,-4.70853,-6.93031,18.5145
20.08,-4.81962,-7.09543,18.4308
20.085,-4.93341,-7.26645,18.3561
20.09,-5.05006,-7.44334,18.2906
20.095,-5.16973,-7.62604,18.2346
20.1,-5.29254,-7.81448,18.1886
20.105,-5.41864,-8.00858,18.1529
20.11,-5.54814,-8.20824,18.1279
20.115,-5.68114,-8.41331,18.1139
20.12,-5.81775,-8.62366,18.1113
20.125,-5.95805,-8.83911,18.1207
20.13,-6.1021,-9.05943,18.1424
20.135,-6.24996,-9.28438,18.1769
20.14,-6.40169,-9.51368,18.2247
20.145,-6.55729,-9.74699,18.2862
20.15,-6.71677,-9.98395,18.362
20.155,-6.88013,-10.2241,18.4524
20.16,-7.04733,-10.4671,18.5581
20.165,-7.21832,-10.7122,18.6795
20.17,-7.39301,-10.9589,18.8171
20.175,-7.5713,-11.2066,18.9713
20.18,-7.75307,-11.4545,19.1426
20.185,-7.93814,-11.7018,19.3314
20.19,-8.12633,-11.9477,19.5381
20.195,-8.3174,-12.1912,19.763
20.2,-8.51108,-12.4312,20.0065
20.205,-8.70709,-12.6666,20.2688
20.21,-8.90506,-12.8963,20.55
20.215,-9.10463,-13.119,20.8502
20.22,-9.30535,-13.3334,21.1694
20.225,-9.50675,-13.538,21.5075
20.23,-9.70832,-13.7314,21.8642
20.235,-9.90947,-13.9121,22.2393
20.24,-10.1096,-14.0784,22.632
20.245,-10.308,-14.2288,23.0419
20.25,-10.5041,-14.3616,23.468
20.255,-10.697,-14.4753,23.9094
20.26,-10.8859,-14.5682,24.3648
20.265,-11.07,-14.6388,24.8329
20.27,-11.2484,-14.6856,25.3121
20.275,-11.4203,-14.7071,25.8005
20.28,-11.5846,-14.7021,26.2963
20.285,-11.7405,-14.6693,26.7973
20.29,-11.8869,-14.6079,27.3011
20.295,-12.023,-14.5169,27.8053
20.3,-12.1477,-14.3959,28.3072
20.305,-12.2601,-14.2445,28.8042
20.31,-12.3593,-14.0627,29.2933
20.315,-12.4445,-13.8507,29.7718
20.32,-12.5148,-13.609,30.2367
20.325,-12.5695,-13.3384,30.6851
20.33,-12.608,-13.0401,31.1142
20.335,-12.6296,-12.7155,31.5214
20.34,-12.6339,-12.3664,31.9041
20.345,-12.6205,-11.9948,32.2599
20.35,-12.5892,-11.6029,32.5866
20.355,-12.5399,-11.1933,32.8825
20.36,-12.4726,-10.7685,33.1459
20.365,-12.3874,-10.3314,33.3755
20.37,-12.2846,-9.88482,33.5704
20.375,-12.1646,-9.43183,33.7299
20.38,-12.0279,-8.97533,33.8539
20.385,-11.8753,-8.51827,33.9423
20.39,-11.7075,-8.06347,33.9955
20.395,-11.5253,-7.61366,34.0142
20.4,-11.3297,-7.17138,33.9994
20.405,-11.1218,-6.73902,33.9524
20.41,-10.9026,-6.31871,33.8744
20.415,-10.6734,-5.91237,33.7672
20.42,-10.4354,-5.52166,33.6325
20.425,-10.1897,-5.14799,33.4722
20.43,-9.9376,-4.7925,33.2882
20.435,-9.68035,-4.4561,33.0825
20.44,-9.41913,-4.13941,32.857
20.445,-9.15515,-3.84288,32.6139
20.45,-8.88953,-3.56668,32.3549
20.455,-8.62339,-3.31083,32.0821
20.46,-8.35776,-3.07515,31.7971
20.465,-8.09363,-2.85931,31.5016
20.47,-7.83192,-2.66285,31.1973
20.475,-7.57346,-2.48517,30.8856
20.48,-7.31905,-2.3256,30.5679
20.485,-7.06938,-2.18341,30.2455
20.49,-6.82508,-2.05777,29.9194
20.495,-6.58671,-1.94786,29.5907
20.5,-6.35477,-1.8528,29.2603
20.505,-6.12967,-1.77172,28.929
20.51,-5.91177,-1.70374,28.5976
20.515,-5.70137,-1.648,28.2666
20.52,-5.4987,-1.60365,27.9367
20.525,-5.30395,-1.56988,27.6083
20.53,-5.11725,-1.5459,27.2818
20.535,-4.93868,-1.53096,26.9576
20.54,-4.76829,-1.52435,26.636
20.545,-4.6061,-1.5254,26.3172
20.55,-4.45206,-1.5335,26.0014
20.555,-4.30613,-1.54806,25.6889
20.56,-4.16823,-1.56855,25.3797
20.565,-4.03825,-1.59448,25.074
20.57,-3.91606,-1.62539,24.7719
20.575,-3.80152,-1.66089,24.4734
20.58,-3.69449,-1.70061,24.1787
20.585,-3.5948,-1.74423,23.8877
20.59,-3.50227,-1.79145,23.6005
20.595,-3.41673,-1.84202,23.3172
20.6,-3.33799,-1.89572,23.0378
20.605,-3.26588,-1.95237,22.7623
20.61,-3.2002,-2.01181,22.4907
20.615,-3.14078,-2.07391,22.223
20.62,-3.08744,-2.13855,21.9592
20.625,-3.04,-2.20568,21.6995
20.63,-2.99828,-2.27522,21.4437
20.635,-2.96213,-2.34714,21.1919
20.64,-2.93138,-2.42142,20.9441
20.645,-2.90588,-2.49808,20.7003
20.65,-2.88549,-2.57712,20.4606
20.655,-2.87007,-2.65858,20.225
20.66,-2.8595,-2.74251,19.9935
20.665,-2.85365,-2.82897,19.7661
20.67,-2.85241,-2.91804,19.5429
20.675,-2.8557,-3.00981,19.3239
20.68,-2.8634,-3.10436,19.1093
20.685,-2.87545,-3.20181,18.8989
20.69,-2.89177,-3.30227,18.693
20.695,-2.91229,-3.40587,18.4915
20.7,-2.93697,-3.51274,18.2945
20.705,-2.96576,-3.62301,18.1022
20.71,-2.99862,-3.73684,17.9145
20.715,-3.03553,-3.85438,17.7317
20.72,-3.07648,-3.97578,17.5538
20.725,-3.12144,-4.1012,17.3809
20.73,-3.17043,-4.23082,17.2132
20.735,-3.22345,-4.36481,17.0507
20.74,-3.28052,-4.50334,16.8937
20.745,-3.34166,-4.6466,16.7423
20.75,-3.4069,-4.79475,16.5967
20.755,-3.4763,-4.94799,16.4571
20.76,-3.54988,-5.1065,16.3237
20.765,-3.62771,-5.27047,16.1967
20.77,-3.70985,-5.44007,16.0763
20.775,-3.79636,-5.6155,15.9629
20.78,-3.88732,-5.79692,15.8566
20.785,-3.9828,-5.98453,15.7579
20.79,-4.08289,-6.17848,15.667
20.795,-4.18767,-6.37895,15.5842
20.8,-4.29723,-6.58608,15.51
20.805,-4.41167,-6.80003,15.4447
20.81,-4.53109,-7.02092,15.3888
20.815,-4.65558,-7.24887,15.3426
20.82,-4.78525,-7.48398,15.3068
20.825,-4.92018,-7.72634,15.2818
20.83,-5.06049,-7.97599,15.2681
20.835,-5.20626,-8.23295,15.2663
20.84,-5.3576,-8.49723,15.2771
20.845,-5.51458,-8.76878,15.301
20.85,-5.67729,-9.04751,15.3388
20.855,-5.8458,-9.33329,15.3911
20.86,-6.02018,-9.62594,15.4587
20.865,-6.20046,-9.92521,15.5423
20.87,-6.3867,-10.2308,15.6428
20.875,-6.57891,-10.5423,15.7609
20.88,-6.77708,-10.8593,15.8976
20.885,-6.98119,-11.1812,16.0536
20.89,-7.19119,-11.5074,16.2298
20.895,-7.407,-11.8371,16.4272
20.9,-7.62851,-12.1695,16.6465
20.905,-7.85556,-12.5036,16.8888
20.91,-8.08796,-12.8382,17.1547
20.915,-8.32547,-13.1722,17.4451
20.92,-8.56781,-13.504,17.7609
20.925,-8.81462,-13.8323,18.1025
20.93,-9.0655,-14.1553,18.4708
20.935,-9.31999,-14.4711,18.8662
20.94,-9.57755,-14.7778,19.289
20.945,-9.83756,-15.0732,19.7395
20.95,-10.0993,-15.3549,20.2177
20.955,-10.3621,-15.6206,20.7235
20.96,-10.625,-15.8677,21.2565
20.965,-10.8872,-16.0935,21.816
20.97,-11.1475,-16.2952,22.4012
20.975,-11.4049,-16.4701,23.0108
20.98,-11.6581,-16.6152,23.6432
20.985,-11.906,-16.7278,24.2965
20.99,-12.1471,-16.8051,24.9683
20.995,-12.38,-16.8445,25.6561
21,-12.6032,-16.8435,26.3567
21.005,-12.8152,-16.7998,27.0666
21.01,-13.0145,-16.7115,27.7822
21.015,-13.1993,-16.5771,28.4993
21.02,-13.3682,-16.3952,29.2133
21.025,-13.5196,-16.1653,29.9197
21.03,-13.6518,-15.8871,30.6135
21.035,-13.7636,-15.561,31.2897
21.04,-13.8535,-15.188,31.9434
21.045,-13.9202,-14.7697,32.5695
21.05,-13.9627,-14.3082,33.1633
21.055,-13.9799,-13.8064,33.72
21.06,-13.9713,-13.2676,34.2354
21.065,-13.9361,-12.6958,34.7058
21.07,-13.8741,-12.0954,35.1277
21.075,-13.7851,-11.4711,35.4984
21.08,-13.6694,-10.828,35.8157
21.085,-13.5274,-10.1713,36.0783
21.09,-13.3596,-9.50643,36.2852
21.095,-13.1669,-8.83867,36.4364
21.1,-12.9505,-8.17324,36.5324
21.105,-12.7116,-7.51512,36.5746
21.11,-12.4518,-6.869,36.5646
21.115,-12.1727,-6.23918,36.5047
21.12,-11.876,-5.62949,36.3977
21.125,-11.5637,-5.04331,36.2467
21.13,-11.2376,-4.48347,36.055
21.135,-10.8999,-3.95227,35.8262
21.14,-10.5526,-3.45148,35.5639
21.145,-10.1975,-2.98237,35.2718
21.15,-9.83674,-2.5457,34.9536
21.155,-9.47219,-2.14178,34.6127
21.16,-9.10567,-1.77053,34.2527
21.165,-8.73891,-1.43147,33.8766
21.17,-8.37354,-1.12385,33.4874
21.175,-8.01106,-0.846612,33.088
21.18,-7.65284,-0.598522,32.6807
21.185,-7.30012,-0.378161,32.2679
21.19,-6.95402,-0.183989,31.8515
21.195,-6.61552,-0.0143832,31.4332
21.2,-6.28546,0.132327,31.0145
21.205,-5.96457,0.257832,30.5969
21.21,-5.65345,0.363811,30.1812
21.215,-5.35259,0.451916,29.7685
21.22,-5.06236,0.52375,29.3595
21.225,-4.78306,0.580854,28.9548
21.23,-4.51486,0.624699,28.5548
21.235,-4.25789,0.656675,28.16
21.24,-4.01216,0.678087,27.7705
21.245,-3.77765,0.690154,27.3867
21.25,-3.55426,0.694007,27.0085
21.255,-3.34184,0.690687,26.636
21.26,-3.14022,0.681152,26.2693
21.265,-2.94915,0.666274,25.9084
21.27,-2.76838,0.646846,25.5531
21.275,-2.59762,0.623585,25.2035
21.28,-2.43656,0.597133,24.8593
21.285,-2.28487,0.568068,24.5206
21.29,-2.14222,0.536902,24.1871
21.295,-2.00827,0.504088,23.8589
21.3,-1.88265,0.470027,23.5357
21.305,-1.76502,0.435067,23.2175
21.31,-1.65501,0.399511,22.9041
21.315,-1.55229,0.363619,22.5954
21.32,-1.45649,0.327615,22.2913
21.325,-1.36729,0.291686,21.9917
21.33,-1.28434,0.255989,21.6965
21.335,-1.20732,0.220651,21.4055
21.34,-1.13592,0.185776,21.1188
21.345,-1.06984,0.151445,20.8362
21.35,-1.00877,0.117716,20.5575
21.355,-0.952448,0.0846324,20.2828
21.36,-0.900594,0.0522206,20.012
21.365,-0.852954,0.0204927,19.7449
21.37,-0.809281,-0.0105509,19.4816
21.375,-0.769345,-0.0409207,19.2219
21.38,-0.732923,-0.0706363,18.9657
21.385,-0.699809,-0.0997256,18.7131
21.39,-0.669805,-0.128223,18.464
21.395,-0.642726,-0.156169,18.2182
21.4,-0.618398,-0.18361,17.9758
21.405,-0.596659,-0.210595,17.7367
21.41,-0.577355,-0.237177,17.5008
21.415,-0.560347,-0.263413,17.2682
21.42,-0.5455,-0.289362,17.0387
21.425,-0.532693,-0.315085,16.8123
21.43,-0.521813,-0.340644,16.589
21.435,-0.512754,-0.366104,16.3687
21.44,-0.505422,-0.39153,16.1513
21.445,-0.499727,-0.416988,15.937
21.45,-0.49559,-0.442545,15.7255
21.455,-0.492938,-0.46827,15.517
21.46,-0.491704,-0.494231,15.3112
21.465,-0.491831,-0.520497,15.1083
21.47,-0.493264,-0.547138,14.9081
21.475,-0.495958,-0.574225,14.7107
21.48,-0.499871,-0.601828,14.516
21.485,-0.504969,-0.630021,14.3239
21.49,-0.511221,-0.658876,14.1345
21.495,-0.518604,-0.688467,13.9478
21.5,-0.527097,-0.71887,13.7636
21.505,-0.536686,-0.75016,13.582
21.51,-0.54736,-0.782415,13.4029
21.515,-0.559112,-0.815716,13.2263
21.52,-0.571943,-0.850143,13.0522
21.525,-0.585853,-0.885778,12.8806
21.53,-0.600849,-0.922709,12.7115
21.535,-0.616942,-0.961021,12.5448
21.54,-0.634146,-1.00081,12.3805
21.545,-0.652479,-1.04216,12.2186
21.55,-0.671963,-1.08517,12.0591
21.555,-0.692623,-1.12994,11.9019
21.56,-0.714489,-1.17658,11.7471
21.565,-0.737594,-1.22519,11.5947
21.57,-0.761973,-1.27587,11.4446
21.575,-0.787668,-1.32876,11.2969
21.58,-0.814723,-1.38396,11.1515
21.585,-0.843185,-1.4416,11.0085
21.59,-0.873105,-1.50181,10.8678
21.595,-0.904541,-1.56473,10.7294
21.6,-0.93755,-1.63049,10.5934
21.605,-0.972197,-1.69925,10.4598
21.61,-1.00855,-1.77115,10.3286
21.615,-1.04668,-1.84637,10.1998
21.62,-1.08666,-1.92506,10.0735
21.625,-1.12858,-2.0074,9.94966
21.63,-1.17252,-2.09358,9.82832
21.635,-1.21858,-2.18378,9.70955
21.64,-1.26684,-2.27821,9.5934
21.645,-1.31741,-2.37707,9.47991
21.65,-1.37039,-2.48059,9.36917
21.655,-1.4259,-2.589,9.26125
21.66,-1.48405,-2.70252,9.15622
21.665,-1.54498,-2.82141,9.05419
21.67,-1.6088,-2.94594,8.95527
21.675,-1.67566,-3.07636,8.85956
21.68,-1.74569,-3.21296,8.76721
21.685,-1.81905,-3.35604,8.67835
21.69,-1.8959,-3.5059,8.59317
21.695,-1.9764,-3.66286,8.51183
21.7,-2.06073,-3.82725,8.43453
21.705,-2.14905,-3.9994,8.36151
21.71,-2.24157,-4.17968,8.29299
21.715,-2.33848,-4.36845,8.22927
21.72,-2.43997,-4.56608,8.17062
21.725,-2.54628,-4.77296,8.11738
21.73,-2.65761,-4.9895,8.06992
21.735,-2.77421,-5.2161,8.02862
21.74,-2.8963,-5.45317,7.99392
21.745,-3.02415,-5.70114,7.96631
21.75,-3.158,-5.96044,7.9463
21.755,-3.29812,-6.23149,7.93446
21.76,-3.44479,-6.51474,7.93143
21.765,-3.59828,-6.8106,7.93789
21.77,-3.7589,-7.1195,7.95458
21.775,-3.92693,-7.44185,7.98233
21.78,-4.10268,-7.77805,8.02201
21.785,-4.28645,-8.12846,8.07461
21.79,-4.47855,-8.49343,8.14116
21.795,-4.67929,-8.87327,8.2228
21.8,-4.88899,-9.26822,8.32077
21.805,-5.10795,-9.67849,8.43638
21.81,-5.33648,-10.1042,8.57108
21.815,-5.57486,-10.5454,8.72641
21.82,-5.82339,-11.0021,8.904
21.825,-6.08233,-11.4739,9.10563
21.83,-6.35191,-11.9608,9.33316
21.835,-6.63235,-12.4621,9.58859
21.84,-6.92384,-12.9771,9.874
21.845,-7.2265,-13.5051,10.1916
21.85,-7.54043,-14.0449,10.5437
21.855,-7.86566,-14.5952,10.9326
21.86,-8.20213,-15.1541,11.3609
21.865,-8.54973,-15.7197,11.8309
21.87,-8.90823,-16.2895,12.3451
21.875,-9.27729,-16.8608,12.9061
21.88,-9.65647,-17.4303,13.5161
21.885,-10.0452,-17.9942,14.1775
21.89,-10.4426,-18.5482,14.8922
21.895,-10.8479,-19.0877,15.6621
21.9,-11.2599,-19.6072,16.4886
21.905,-11.6773,-20.101,17.3726
21.91,-12.0984,-20.5626,18.3146
21.915,-12.5216,-20.9851,19.3143
21.92,-12.9448,-21.3614,20.3706
21.925,-13.3656,-21.6837,21.4816
21.93,-13.7816,-21.9441,22.6443
21.935,-14.1897,-22.1345,23.8544
21.94,-14.5869,-22.247,25.1068
21.945,-14.9699,-22.2738,26.3946
21.95,-15.3351,-22.2078,27.7099
21.955,-15.6787,-22.0423,29.0432
21.96,-15.9969,-21.7719,30.3839
21.965,-16.2857,-21.3924,31.7202
21.97,-16.541,-20.9011,33.0392
21.975,-16.759,-20.2971,34.3273
21.98,-16.9359,-19.5816,35.5704
21.985,-17.0682,-18.758,36.7543
21.99,-17.1527,-17.8317,37.8651
21.995,-17.1866,-16.8107,38.8895
22,-17.1678,-15.705,39.8156
22.005,-17.0947,-14.5264,40.6328
22.01,-16.9663,-13.2885,41.3327
22.015,-16.7824,-12.0062,41.9089
22.02,-16.5436,-10.6951,42.3575
22.025,-16.2512,-9.37131,42.6775
22.03,-15.9072,-8.05057,42.8699
22.035,-15.5143,-6.74809,42.9386
22.04,-15.076,-5.47796,42.8896
22.045,-14.5961,-4.25281,42.7306
22.05,-14.079,-3.08352,42.4713
22.055,-13.5292,-1.97901,42.122
22.06,-12.9517,-0.946168,41.6943
22.065,-12.3514,0.0101407,41.1996
22.07,-11.7333,0.887017,40.6497
22.075,-11.1023,1.68336,40.0556
22.08,-10.463,2.39968,39.4281
22.085,-9.81989,3.03786,38.7769
22.09,-9.177,3.60091,38.1107
22.095,-8.53811,4.09272,37.4373
22.1,-7.90656,4.51783,36.7634
22.105,-7.28534,4.88122,36.0946
22.11,-6.67702,5.1881,35.4356
22.115,-6.08376,5.44378,34.7899
22.12,-5.50738,5.65352,34.1604
22.125,-4.94934,5.82243,33.5493
22.13,-4.41075,5.95539,32.9579
22.135,-3.89244,6.05701,32.3871
