t,u[0],u[1],u[2]
10.97,-6.09055,-7.70247,20.5177
10.975,-6.17308,-7.86279,20.483
10.98,-6.25948,-8.026,20.4571
10.985,-6.34969,-8.19193,20.4401
10.99,-6.44365,-8.36044,20.4323
10.995,-6.5413,-8.53133,20.4341
11,-6.64258,-8.7044,20.4457
11.005,-6.74741,-8.87943,20.4673
11.01,-6.8557,-9.05614,20.4992
11.015,-6.96736,-9.23426,20.5417
11.02,-7.08229,-9.41347,20.595
11.025,-7.20037,-9.59342,20.6593
11.03,-7.32147,-9.77374,20.7349
11.035,-7.44546,-9.954,20.8221
11.04,-7.57217,-10.1338,20.9209
11.045,-7.70144,-10.3125,21.0316
11.05,-7.83309,-10.4898,21.1543
11.055,-7.96691,-10.6651,21.2892
11.06,-8.10269,-10.8376,21.4362
11.065,-8.24017,-11.0069,21.5956
11.07,-8.3791,-11.1723,21.7672
11.075,-8.51921,-11.3331,21.9511
11.08,-8.66019,-11.4885,22.1472
11.085,-8.80171,-11.6378,22.3552
11.09,-8.94345,-11.7803,22.575
11.095,-9.08503,-11.9151,22.8064
11.1,-9.22607,-12.0415,23.0489
11.105,-9.36616,-12.1586,23.3022
11.11,-9.50487,-12.2656,23.5657
11.115,-9.64177,-12.3617,23.8389
11.12,-9.77639,-12.4461,24.1212
11.125,-9.90826,-12.5181,24.4117
11.13,-10.0369,-12.5768,24.7096
11.135,-10.1617,-12.6217,25.0141
11.14,-10.2823,-12.6519,25.3241
11.145,-10.3982,-12.667,25.6386
11.15,-10.5087,-12.6665,25.9564
11.155,-10.6134,-12.6498,26.2763
11.16,-10.7118,-12.6166,26.597
11.165,-10.8034,-12.5667,26.9172
11.17,-10.8876,-12.4999,27.2354
11.175,-10.9641,-12.4161,27.5504
11.18,-11.0324,-12.3156,27.8607
11.185,-11.092,-12.1983,28.1648
11.19,-11.1426,-12.0648,28.4612
11.195,-11.1839,-11.9154,28.7487
11.2,-11.2154,-11.7507,29.0259
11.205,-11.2371,-11.5714,29.2913
11.21,-11.2486,-11.3784,29.5438
11.215,-11.2499,-11.1724,29.7822
11.22,-11.2408,-10.9547,30.0054
11.225,-11.2212,-10.7262,30.2125
11.23,-11.1913,-10.4881,30.4025
11.235,-11.151,-10.2417,30.5747
11.24,-11.1005,-9.98832,30.7285
11.245,-11.0399,-9.72924,30.8635
11.25,-10.9696,-9.46581,30.9792
11.255,-10.8898,-9.19939,31.0754
11.26,-10.8009,-8.93131,31.1521
11.265,-10.7033,-8.66288,31.2092
11.27,-10.5973,-8.39539,31.2471
11.275,-10.4836,-8.13005,31.2658
11.28,-10.3625,-7.86802,31.2659
11.285,-10.2346,-7.6104,31.2477
11.29,-10.1006,-7.35819,31.2119
11.295,-9.96099,-7.11233,31.1591
11.3,-9.81635,-6.87364,31.0899
11.305,-9.66733,-6.64289,31.0053
11.31,-9.51452,-6.42071,30.9059
11.315,-9.35856,-6.20767,30.7927
11.32,-9.20004,-6.00423,30.6664
11.325,-9.03958,-5.81078,30.528
11.33,-8.87775,-5.6276,30.3783
11.335,-8.71513,-5.45491,30.2182
11.34,-8.55228,-5.29283,30.0486
11.345,-8.38971,-5.14145,29.8703
11.35,-8.22795,-5.00075,29.6841
11.355,-8.06747,-4.87068,29.4908
11.36,-7.90872,-4.75114,29.2913
11.365,-7.75213,-4.64197,29.0861
11.37,-7.5981,-4.54297,28.8761
11.375,-7.44698,-4.45393,28.6618
11.38,-7.29912,-4.37459,28.444
11.385,-7.15483,-4.30468,28.2231
11.39,-7.01438,-4.2439,27.9998
11.395,-6.87803,-4.19196,27.7746
11.4,-6.74599,-4.14855,27.5479
11.405,-6.61848,-4.11336,27.3203
11.41,-6.49565,-4.08606,27.092
11.415,-6.37766,-4.06636,26.8636
11.42,-6.26464,-4.05394,26.6353
11.425,-6.15669,-4.0485,26.4076
11.43,-6.0539,-4.04977,26.1807
11.435,-5.95634,-4.05745,25.9549
11.44,-5.86406,-4.0713,25.7305
11.445,-5.7771,-4.09105,25.5078
11.45,-5.69547,-4.11647,25.2869
11.455,-5.6192,-4.14733,25.0681
11.46,-5.54828,-4.18343,24.8517
11.465,-5.4827,-4.22459,24.6377
11.47,-5.42245,-4.27061,24.4265
11.475,-5.36749,-4.32134,24.2181
11.48,-5.3178,-4.37663,24.0128
11.485,-5.27333,-4.43635,23.8107
11.49,-5.23406,-4.50039,23.612
11.495,-5.19992,-4.56862,23.4168
11.5,-5.17088,-4.64098,23.2253
11.505,-5.14688,-4.71736,23.0376
11.51,-5.12787,-4.7977,22.8539
11.515,-5.11381,-4.88196,22.6743
11.52,-5.10463,-4.97006,22.499
11.525,-5.1003,-5.06199,22.3282
11.53,-5.10075,-5.1577,22.162
11.535,-5.10594,-5.25717,22.0005
11.54,-5.11583,-5.36038,21.8439
11.545,-5.13035,-5.46733,21.6923
11.55,-5.14948,-5.578,21.5461
11.555,-5.17316,-5.69238,21.4052
11.56,-5.20136,-5.81049,21.2699
11.565,-5.23404,-5.93231,21.1404
11.57,-5.27115,-6.05784,21.0168
11.575,-5.31267,-6.18709,20.8994
11.58,-5.35856,-6.32005,20.7884
11.585,-5.40879,-6.45671,20.6839
11.59,-5.46332,-6.59707,20.5862
11.595,-5.52214,-6.7411,20.4956
11.6,-5.58519,-6.88879,20.4121
11.605,-5.65247,-7.0401,20.3362
11.61,-5.72393,-7.19499,20.268
11.615,-5.79954,-7.3534,20.2078
11.62,-5.87928,-7.51528,20.1558
11.625,-5.96311,-7.68054,20.1123
11.63,-6.05099,-7.84907,20.0777
11.635,-6.14288,-8.02078,20.0521
11.64,-6.23874,-8.19551,20.0359
11.645,-6.33851,-8.37313,20.0293
11.65,-6.44215,-8.55343,20.0327
11.655,-6.54958,-8.73622,20.0463
11.66,-6.66074,-8.92127,20.0705
11.665,-6.77556,-9.1083,20.1056
11.67,-6.89393,-9.29704,20.1517
11.675,-7.01577,-9.48714,20.2093
11.68,-7.14096,-9.67824,20.2786
11.685,-7.26937,-9.86996,20.3598
11.69,-7.40088,-10.0618,20.4533
11.695,-7.53532,-10.2534,20.5592
11.7,-7.67252,-10.4442,20.6777
11.705,-7.81229,-10.6336,20.8092
11.71,-7.95444,-10.821,20.9536
11.715,-8.09872,-11.0058,21.1111
11.72,-8.24489,-11.1873,21.2819
11.725,-8.39268,-11.3647,21.4659
11.73,-8.5418,-11.5374,21.6631
11.735,-8.69192,-11.7045,21.8735
11.74,-8.84271,-11.8653,22.0969
11.745,-8.99381,-12.0187,22.3331
11.75,-9.14481,-12.1641,22.5819
11.755,-9.29531,-12.3004,22.8429
11.76,-9.44487,-12.4268,23.1156
11.765,-9.59303,-12.5423,23.3995
11.77,-9.7393,-12.646,23.6941
11.775,-9.88318,-12.7371,23.9985
11.78,-10.0242,-12.8146,24.3121
11.785,-10.1617,-12.8777,24.6338
11.79,-10.2952,-12.9257,24.9627
11.795,-10.4241,-12.9577,25.2977
11.8,-10.548,-12.9731,25.6376
11.805,-10.6661,-12.9713,25.9811
11.81,-10.7779,-12.9517,26.3269
11.815,-10.8829,-12.9141,26.6735
11.82,-10.9804,-12.858,27.0195
11.825,-11.0701,-12.7833,27.3634
11.83,-11.1512,-12.6901,27.7034
11.835,-11.2234,-12.5782,28.0381
11.84,-11.2862,-12.4481,28.3659
11.845,-11.3392,-12.3001,28.685
11.85,-11.3819,-12.1347,28.9941
11.855,-11.4141,-11.9525,29.2915
11.86,-11.4355,-11.7544,29.5758
11.865,-11.4458,-11.5414,29.8456
11.87,-11.4448,-11.3144,30.0996
11.875,-11.4326,-11.0747,30.3367
11.88,-11.409,-10.8234,30.5557
11.885,-11.374,-10.5621,30.7557
11.89,-11.3279,-10.292,30.936
11.895,-11.2706,-10.0147,31.0959
11.9,-11.2025,-9.73171,31.235
11.905,-11.1238,-9.44447,31.3528
11.91,-11.0349,-9.15454,31.4492
11.915,-10.9362,-8.86341,31.5242
11.92,-10.8281,-8.57255,31.5778
11.925,-10.7111,-8.28337,31.6104
11.93,-10.5858,-7.9972,31.6223
11.935,-10.4528,-7.71533,31.614
11.94,-10.3127,-7.43892,31.5862
11.945,-10.1661,-7.16907,31.5394
11.95,-10.0137,-6.90676,31.4745
11.955,-9.85607,-6.65286,31.3923
11.96,-9.69401,-6.40814,31.2937
11.965,-9.52816,-6.17326,31.1797
11.97,-9.35919,-5.94879,31.0512
11.975,-9.18778,-5.73515,30.9092
11.98,-9.01458,-5.53272,30.7547
11.985,-8.84023,-5.34173,30.5886
11.99,-8.66535,-5.16236,30.412
11.995,-8.49052,-4.99467,30.2258
12,-8.31633,-4.83869,30.0308
12.005,-8.14329,-4.69433,29.8281
12.01,-7.97193,-4.56149,29.6184
12.015,-7.80272,-4.43998,29.4026
12.02,-7.6361,-4.32958,29.1814
12.025,-7.47247,-4.23004,28.9556
12.03,-7.31222,-4.14104,28.7259
12.035,-7.15569,-4.06229,28.493
12.04,-7.00319,-3.99344,28.2573
12.045,-6.85499,-3.93414,28.0196
12.05,-6.71134,-3.88403,27.7803
12.055,-6.57247,-3.84275,27.5399
12.06,-6.43855,-3.80993,27.2989
12.065,-6.30976,-3.78522,27.0576
12.07,-6.18623,-3.76825,26.8165
12.075,-6.06807,-3.7587,26.5759
12.08,-5.95538,-3.75622,26.3362
12.085,-5.84822,-3.76049,26.0976
12.09,-5.74665,-3.77122,25.8605
12.095,-5.65071,-3.78811,25.625
12.1,-5.56041,-3.81089,25.3914
12.105,-5.47576,-3.83931,25.16
12.11,-5.39675,-3.87312,24.931
12.115,-5.32337,-3.91212,24.7044
12.12,-5.25559,-3.9561,24.4806
12.125,-5.19338,-4.00487,24.2597
12.13,-5.1367,-4.05828,24.0419
12.135,-5.08549,-4.11616,23.8272
12.14,-5.03971,-4.1784,23.616
12.145,-4.9993,-4.24486,23.4082
12.15,-4.9642,-4.31546,23.2041
12.155,-4.93436,-4.3901,23.0038
12.16,-4.90971,-4.46871,22.8075
12.165,-4.8902,-4.55123,22.6152
12.17,-4.87576,-4.63761,22.4271
12.175,-4.86632,-4.7278,22.2434
12.18,-4.86184,-4.82179,22.0642
12.185,-4.86226,-4.91955,21.8896
12.19,-4.86752,-5.02107,21.7198
12.195,-4.87756,-5.12635,21.5549
12.2,-4.89235,-5.23539,21.3952
12.205,-4.91182,-5.34821,21.2407
12.21,-4.93594,-5.4648,21.0916
12.215,-4.96466,-5.58519,20.9482
12.22,-4.99795,-5.7094,20.8105
12.225,-5.03577,-5.83745,20.6787
12.23,-5.07809,-5.96935,20.5532
12.235,-5.12487,-6.10513,20.434
12.24,-5.17609,-6.24479,20.3213
12.245,-5.23172,-6.38836,20.2155
12.25,-5.29173,-6.53583,20.1167
12.255,-5.35611,-6.68722,20.0251
12.26,-5.42482,-6.84251,19.941
12.265,-5.49786,-7.00168,19.8647
12.27,-5.57519,-7.16472,19.7965
12.275,-5.65679,-7.33158,19.7365
12.28,-5.74264,-7.5022,19.6851
12.285,-5.83272,-7.67653,19.6426
12.29,-5.927,-7.85446,19.6093
12.295,-6.02544,-8.0359,19.5855
12.3,-6.12801,-8.22071,19.5715
12.305,-6.23467,-8.40875,19.5676
12.31,-6.34537,-8.59983,19.5741
12.315,-6.46007,-8.79374,19.5915
12.32,-6.57868,-8.99024,19.62
12.325,-6.70115,-9.18907,19.66
12.33,-6.82739,-9.38992,19.7117
12.335,-6.95731,-9.59245,19.7756
12.34,-7.0908,-9.79626,19.852
12.345,-7.22774,-10.0009,19.9411
12.35,-7.36798,-10.206,20.0432
12.355,-7.51139,-10.411,20.1587
12.36,-7.65777,-10.6153,20.2878
12.365,-7.80695,-10.8183,20.4307
12.37,-7.95869,-11.0194,20.5876
12.375,-8.11278,-11.2179,20.7587
12.38,-8.26894,-11.4129,20.9441
12.385,-8.42689,-11.6038,21.1438
12.39,-8.58632,-11.7897,21.3579
12.395,-8.74688,-11.9696,21.5864
12.4,-8.90822,-12.1427,21.829
12.405,-9.06993,-12.3081,22.0856
12.41,-9.2316,-12.4646,22.356
12.415,-9.39277,-12.6113,22.6396
12.42,-9.55296,-12.7472,22.9362
12.425,-9.71167,-12.8712,23.2451
12.43,-9.86837,-12.9823,23.5656
12.435,-10.0225,-13.0795,23.8969
12.44,-10.1735,-13.1618,24.2382
12.445,-10.3207,-13.2282,24.5885
12.45,-10.4636,-13.2777,24.9466
12.455,-10.6015,-13.3096,25.3113
12.46,-10.7338,-13.3231,25.6812
12.465,-10.8598,-13.3175,26.055
12.47,-10.9789,-13.2922,26.4311
12.475,-11.0904,-13.2468,26.8079
12.48,-11.1939,-13.1809,27.1837
12.485,-11.2885,-13.0944,27.5567
12.49,-11.3738,-12.9873,27.9253
12.495,-11.4493,-12.8596,28.2874
12.5,-11.5143,-12.7117,28.6415
12.505,-11.5685,-12.5441,28.9856
12.51,-11.6115,-12.3573,29.318
12.515,-11.6427,-12.1522,29.6369
12.52,-11.6621,-11.9298,29.9409
12.525,-11.6693,-11.6911,30.2283
12.53,-11.6641,-11.4374,30.4976
12.535,-11.6465,-11.1702,30.7478
12.54,-11.6164,-10.8907,30.9775
12.545,-11.5739,-10.6008,31.1858
12.55,-11.5192,-10.3019,31.3719
12.555,-11.4524,-9.99578,31.5352
12.56,-11.3738,-9.6842,31.6751
12.565,-11.2838,-9.36887,31.7916
12.57,-11.1827,-9.0515,31.8843
12.575,-11.0711,-8.73378,31.9534
12.58,-10.9495,-8.41734,31.9992
12.585,-10.8185,-8.10374,32.022
12.59,-10.6787,-7.79445,32.0223
12.595,-10.5307,-7.49084,32.0008
12.6,-10.3754,-7.19418,31.9583
12.605,-10.2133,-6.90562,31.8956
12.61,-10.0454,-6.62617,31.8137
12.615,-9.87217,-6.35675,31.7136
12.62,-9.69456,-6.0981,31.5964
12.625,-9.51328,-5.85089,31.4631
12.63,-9.32907,-5.61563,31.3149
12.635,-9.14267,-5.39272,31.1528
12.64,-8.95479,-5.18245,30.978
12.645,-8.76612,-4.98501,30.7917
12.65,-8.57734,-4.80047,30.5948
12.655,-8.38907,-4.62884,30.3884
12.66,-8.20191,-4.47003,30.1736
12.665,-8.01644,-4.32388,29.9512
12.67,-7.83318,-4.19019,29.7222
12.675,-7.65263,-4.06868,29.4875
12.68,-7.47524,-3.95904,29.2479
12.685,-7.30142,-3.86092,29.0042
12.69,-7.13156,-3.77393,28.757
12.695,-6.96599,-3.69769,28.507
12.7,-6.80502,-3.63178,28.2549
12.705,-6.64893,-3.57576,28.0012
12.71,-6.49794,-3.52923,27.7464
12.715,-6.35225,-3.49174,27.4911
12.72,-6.21205,-3.46289,27.2355
12.725,-6.07747,-3.44226,26.9803
12.73,-5.94864,-3.42945,26.7256
12.735,-5.82564,-3.42408,26.4719
12.74,-5.70855,-3.42578,26.2195
12.745,-5.5974,-3.43419,25.9686
12.75,-5.49225,-3.44899,25.7194
12.755,-5.39308,-3.46986,25.4724
12.76,-5.29991,-3.49652,25.2275
12.765,-5.21272,-3.5287,24.9852
12.77,-5.13148,-3.56613,24.7454
12.775,-5.05614,-3.60861,24.5085
12.78,-4.98667,-3.65592,24.2745
12.785,-4.92301,-3.70787,24.0436
12.79,-4.86509,-3.7643,23.816
12.795,-4.81286,-3.82506,23.5918
12.8,-4.76624,-3.89002,23.3711
12.805,-4.72516,-3.95907,23.1541
12.81,-4.68955,-4.03211,22.9409
12.815,-4.65934,-4.10907,22.7316
12.82,-4.63445,-4.18988,22.5263
12.825,-4.61481,-4.27449,22.3252
12.83,-4.60034,-4.36286,22.1284
12.835,-4.59099,-4.45497,21.936
12.84,-4.58667,-4.5508,21.7481
12.845,-4.58734,-4.65036,21.5649
12.85,-4.59291,-4.75364,21.3865
12.855,-4.60335,-4.86066,21.2131
12.86,-4.61859,-4.97144,21.0447
12.865,-4.63859,-5.08602,20.8816
12.87,-4.66329,-5.20441,20.7239
12.875,-4.69266,-5.32666,20.5718
12.88,-4.72665,-5.45282,20.4255
12.885,-4.76524,-5.58291,20.2851
12.89,-4.80839,-5.71699,20.1508
12.895,-4.85607,-5.8551,20.0228
12.9,-4.90827,-5.99727,19.9013
12.905,-4.96495,-6.14355,19.7866
12.91,-5.02611,-6.29398,19.6789
12.915,-5.09173,-6.44858,19.5784
12.92,-5.16179,-6.60737,19.4854
12.925,-5.23628,-6.77037,19.4001
12.93,-5.31519,-6.93759,19.3228
12.935,-5.39851,-7.10902,19.2538
12.94,-5.48623,-7.28463,19.1933
12.945,-5.57834,-7.4644,19.1418
12.95,-5.67483,-7.64826,19.0995
12.955,-5.77567,-7.83615,19.0668
12.96,-5.88086,-8.02798,19.0439
12.965,-5.99036,-8.22362,19.0313
12.97,-6.10416,-8.42294,19.0293
12.975,-6.22221,-8.62575,19.0383
12.98,-6.34447,-8.83187,19.0586
12.985,-6.4709,-9.04104,19.0907
12.99,-6.60143,-9.253,19.1348
12.995,-6.73599,-9.46742,19.1915
13,-6.87449,-9.68397,19.261
13.005,-7.01684,-9.90223,19.3438
13.01,-7.16291,-10.1218,19.4402
13.015,-7.31259,-10.3421,19.5506
13.02,-7.46571,-10.5626,19.6753
13.025,-7.62211,-10.7828,19.8147
13.03,-7.78158,-11.0019,19.9689
13.035,-7.94391,-11.2192,20.1384
13.04,-8.10887,-11.4341,20.3232
13.045,-8.27616,-11.6456,20.5236
13.05,-8.44551,-11.8529,20.7397
13.055,-8.61657,-12.055,20.9715
13.06,-8.78899,-12.251,21.219
13.065,-8.96237,-12.4398,21.4821
13.07,-9.13629,-12.6202,21.7607
13.075,-9.3103,-12.7913,22.0544
13.08,-9.48389,-12.9518,22.3629
13.085,-9.65656,-13.1006,22.6857
13.09,-9.82773,-13.2365,23.0223
13.095,-9.99683,-13.3583,23.3718
13.1,-10.1632,-13.4647,23.7335
13.105,-10.3263,-13.5547,24.1063
13.11,-10.4854,-13.6271,24.4891
13.115,-10.6398,-13.6809,24.8808
13.12,-10.7888,-13.7151,25.2798
13.125,-10.9317,-13.7287,25.6848
13.13,-11.0677,-13.7211,26.094
13.135,-11.1963,-13.6914,26.5058
13.14,-11.3165,-13.6392,26.9183
13.145,-11.4278,-13.5641,27.3295
13.15,-11.5294,-13.4659,27.7376
13.155,-11.6208,-13.3446,28.1404
13.16,-11.7012,-13.2003,28.5359
13.165,-11.7701,-13.0334,28.922
13.17,-11.827,-12.8445,29.2967
13.175,-11.8713,-12.6342,29.6579
13.18,-11.9028,-12.4036,30.0037
13.185,-11.9211,-12.1539,30.3323
13.19,-11.9258,-11.8862,30.642
13.195,-11.9169,-11.6022,30.9312
13.2,-11.8942,-11.3033,31.1984
13.205,-11.8578,-10.9915,31.4424
13.21,-11.8077,-10.6685,31.6621
13.215,-11.744,-10.3362,31.8568
13.22,-11.6671,-9.99664,32.0257
13.225,-11.5773,-9.6518,32.1685
13.23,-11.475,-9.30366,32.285
13.235,-11.3606,-8.95421,32.375
13.24,-11.2349,-8.60533,32.4389
13.245,-11.0983,-8.25888,32.4769
13.25,-10.9516,-7.9166,32.4897
13.255,-10.7955,-7.58011,32.478
13.26,-10.6308,-7.25091,32.4425
13.265,-10.4583,-6.93038,32.3844
13.27,-10.2789,-6.61974,32.3045
13.275,-10.0933,-6.32006,32.2042
13.28,-9.90241,-6.03225,32.0846
13.285,-9.70711,-5.7571,31.9469
13.29,-9.50825,-5.49521,31.7925
13.295,-9.30664,-5.24708,31.6226
13.3,-9.1031,-5.01303,31.4385
13.305,-8.89841,-4.79328,31.2416
13.31,-8.69334,-4.58794,31.0329
13.315,-8.48859,-4.397,30.8138
13.32,-8.28486,-4.22034,30.5854
13.325,-8.08278,-4.05778,30.3488
13.33,-7.88295,-3.90906,30.1049
13.335,-7.68594,-3.77384,29.8549
13.34,-7.49225,-3.65176,29.5996
13.345,-7.30235,-3.54238,29.3399
13.35,-7.11667,-3.44526,29.0766
13.355,-6.93558,-3.35992,28.8103
13.36,-6.75943,-3.28586,28.5419
13.365,-6.58851,-3.22258,28.2719
13.37,-6.42309,-3.16957,28.0008
13.375,-6.26337,-3.12633,27.7292
13.38,-6.10956,-3.09237,27.4576
13.385,-5.9618,-3.06719,27.1863
13.39,-5.82021,-3.05033,26.9158
13.395,-5.6849,-3.04134,26.6464
13.4,-5.55592,-3.03978,26.3784
13.405,-5.43332,-3.04525,26.1121
13.41,-5.31712,-3.05736,25.8478
13.415,-5.20734,-3.07575,25.5857
13.42,-5.10394,-3.10007,25.3259
13.425,-5.00691,-3.13003,25.0687
13.43,-4.9162,-3.16532,24.8143
13.435,-4.83176,-3.20569,24.5628
13.44,-4.75353,-3.25091,24.3144
13.445,-4.68142,-3.30074,24.0691
13.45,-4.61537,-3.35502,23.8272
13.455,-4.5553,-3.41356,23.5887
13.46,-4.50111,-3.47621,23.3538
13.465,-4.45272,-3.54286,23.1225
13.47,-4.41003,-3.6134,22.8951
13.475,-4.37296,-3.68773,22.6715
13.48,-4.34141,-3.76579,22.4519
13.485,-4.3153,-3.84752,22.2364
13.49,-4.29454,-3.93288,22.025
13.495,-4.27905,-4.02184,21.818
13.5,-4.26874,-4.11441,21.6154
13.505,-4.26354,-4.21057,21.4174
13.51,-4.26337,-4.31035,21.224
13.515,-4.26816,-4.41375,21.0353
13.52,-4.27786,-4.52083,20.8515
13.525,-4.2924,-4.63161,20.6728
13.53,-4.31173,-4.74614,20.4992
13.535,-4.33579,-4.86449,20.3309
13.54,-4.36455,-4.9867,20.1681
13.545,-4.39797,-5.11285,20.0109
13.55,-4.43601,-5.24299,19.8595
13.555,-4.47864,-5.37721,19.7141
13.56,-4.52584,-5.51558,19.5748
13.565,-4.5776,-5.65815,19.4419
13.57,-4.63389,-5.80501,19.3155
13.575,-4.6947,-5.95623,19.196
13.58,-4.76003,-6.11186,19.0834
13.585,-4.82988,-6.27196,18.9782
13.59,-4.90424,-6.4366,18.8805
13.595,-4.98312,-6.6058,18.7906
13.6,-5.06652,-6.77962,18.7088
13.605,-5.15444,-6.95807,18.6354
13.61,-5.24689,-7.14116,18.5708
13.615,-5.34387,-7.32889,18.5152
13.62,-5.4454,-7.52124,18.4689
13.625,-5.55146,-7.71816,18.4325
13.63,-5.66207,-7.91959,18.4062
13.635,-5.77721,-8.12544,18.3904
13.64,-5.89689,-8.33559,18.3855
13.645,-6.02107,-8.54991,18.3919
13.65,-6.14975,-8.76821,18.4101
13.655,-6.28289,-8.99027,18.4405
13.66,-6.42045,-9.21584,18.4835
13.665,-6.56238,-9.44462,18.5396
13.67,-6.70861,-9.67628,18.6092
13.675,-6.85907,-9.91041,18.6928
13.68,-7.01365,-10.1466,18.7908
13.685,-7.17224,-10.3843,18.9036
13.69,-7.33472,-10.6229,19.0317
13.695,-7.50091,-10.8619,19.1755
13.7,-7.67064,-11.1006,19.3353
13.705,-7.8437,-11.3382,19.5115
13.71,-8.01985,-11.5739,19.7044
13.715,-8.19883,-11.8068,19.9143
13.72,-8.38035,-12.036,20.1414
13.725,-8.56406,-12.2604,20.3858
13.73,-8.74961,-12.4789,20.6477
13.735,-8.93658,-12.6905,20.9269
13.74,-9.12455,-12.8938,21.2234
13.745,-9.31301,-13.0876,21.537
13.75,-9.50147,-13.2706,21.8674
13.755,-9.68936,-13.4415,22.2142
13.76,-9.87607,-13.5988,22.5767
13.765,-10.061,-13.7413,22.9543
13.77,-10.2434,-13.8674,23.3461
13.775,-10.4226,-13.9758,23.7511
13.78,-10.598,-14.0652,24.1681
13.785,-10.7686,-14.1343,24.5958
13.79,-10.9337,-14.1819,25.0327
13.795,-11.0926,-14.2068,25.4771
13.8,-11.2443,-14.2081,25.9273
13.805,-11.3881,-14.1848,26.3813
13.81,-11.5231,-14.1364,26.8371
13.815,-11.6486,-14.0621,27.2924
13.82,-11.7637,-13.9617,27.7451
13.825,-11.8677,-13.8351,28.1927
13.83,-11.9598,-13.6823,28.6328
13.835,-12.0393,-13.5037,29.0631
13.84,-12.1056,-13.2998,29.4812
13.845,-12.1582,-13.0714,29.8847
13.85,-12.1965,-12.8197,30.2714
13.855,-12.2201,-12.5457,30.639
13.86,-12.2288,-12.2512,30.9855
13.865,-12.2222,-11.9377,31.3091
13.87,-12.2003,-11.6071,31.6081
13.875,-12.163,-11.2615,31.881
13.88,-12.1103,-10.903,32.1265
13.885,-12.0425,-10.5339,32.3437
13.89,-11.9598,-10.1565,32.5318
13.895,-11.8626,-9.77303,32.6904
13.9,-11.7514,-9.38597,32.8192
13.905,-11.6267,-8.99756,32.9182
13.91,-11.4891,-8.61007,32.9876
13.915,-11.3395,-8.22562,33.0279
13.92,-11.1785,-7.84625,33.04
13.925,-11.0071,-7.47383,33.0245
13.93,-10.8261,-7.1101,32.9827
13.935,-10.6364,-6.75661,32.9156
13.94,-10.4391,-6.41474,32.8245
13.945,-10.235,-6.08569,32.7109
13.95,-10.0251,-5.77047,32.5762
13.955,-9.81046,-5.46991,32.4218
13.96,-9.592,-5.18465,32.2494
13.965,-9.37067,-4.91518,32.0603
13.97,-9.14737,-4.66182,31.8562
13.975,-8.92299,-4.42473,31.6384
13.98,-8.69838,-4.20395,31.4084
13.985,-8.47435,-3.99938,31.1676
13.99,-8.25164,-3.81083,30.9172
13.995,-8.03097,-3.63801,30.6586
14,-7.81299,-3.48054,30.3928
14.005,-7.59832,-3.33797,30.1209
14.01,-7.3875,-3.20981,29.844
14.015,-7.18104,-3.09552,29.563
14.02,-6.97939,-2.99453,29.2787
14.025,-6.78295,-2.90624,28.9919
14.03,-6.59206,-2.83004,28.7033
14.035,-6.40704,-2.76533,28.4135
14.04,-6.22814,-2.71149,28.1232
14.045,-6.05558,-2.66793,27.8329
14.05,-5.88954,-2.63405,27.543
14.055,-5.73016,-2.6093,27.2539
14.06,-5.57755,-2.59311,26.9661
14.065,-5.43178,-2.58497,26.6798
14.07,-5.29291,-2.58438,26.3953
14.075,-5.16094,-2.59088,26.1129
14.08,-5.03589,-2.60402,25.8329
14.085,-4.91772,-2.62339,25.5554
14.09,-4.80641,-2.64863,25.2806
14.095,-4.70188,-2.67937,25.0087
14.1,-4.60408,-2.7153,24.7399
14.105,-4.51291,-2.75613,24.4742
14.11,-4.4283,-2.8016,24.2117
14.115,-4.35014,-2.85148,23.9527
14.12,-4.27832,-2.90556,23.6972
14.125,-4.21274,-2.96366,23.4452
14.13,-4.15329,-3.02562,23.1969
14.135,-4.09986,-3.09131,22.9524
14.14,-4.05232,-3.16062,22.7117
14.145,-4.01057,-3.23346,22.4749
14.15,-3.97449,-3.30976,22.2421
14.155,-3.94398,-3.38946,22.0134
14.16,-3.91893,-3.47254,21.7889
14.165,-3.89924,-3.55898,21.5686
14.17,-3.8848,-3.64876,21.3526
14.175,-3.87554,-3.74192,21.141
14.18,-3.87135,-3.83845,20.9339
14.185,-3.87216,-3.93842,20.7315
14.19,-3.8779,-4.04185,20.5337
14.195,-3.88849,-4.14881,20.3408
14.2,-3.90387,-4.25937,20.1527
14.205,-3.92398,-4.37359,19.9697
14.21,-3.94878,-4.49157,19.7919
14.215,-3.97822,-4.61338,19.6195
14.22,-4.01226,-4.73912,19.4524
14.225,-4.05087,-4.86889,19.291
14.23,-4.09404,-5.00279,19.1354
14.235,-4.14173,-5.14092,18.9857
14.24,-4.19395,-5.28338,18.8422
14.245,-4.25067,-5.43029,18.705
14.25,-4.31191,-5.58174,18.5744
14.255,-4.37766,-5.73784,18.4505
14.26,-4.44794,-5.89868,18.3337
14.265,-4.52275,-6.06437,18.2242
14.27,-4.60212,-6.23499,18.1223
14.275,-4.68606,-6.41063,18.0281
14.28,-4.7746,-6.59134,17.9421
14.285,-4.86776,-6.77721,17.8646
14.29,-4.96557,-6.96827,17.7959
14.295,-5.06806,-7.16456,17.7364
14.3,-5.17525,-7.36609,17.6863
14.305,-5.28718,-7.57287,17.6462
14.31,-5.40385,-7.78486,17.6165
14.315,-5.5253,-8.00201,17.5975
